id_aluno,genero,ano_nasc,ano_ingresso,tipo_instituicao,pedra,inde,cf,ct,n_av,avaliador_1,rec_av_1,avaliador_2,rec_av_2,avaliador_3,rec_av_3,avaliador_4,rec_av_4,iaa,ieg,ips,rec_psicologia,ida,matem,portug,ingles,indicado_bolsa,ipv,ian,destaque_ieg,destaque_ida,destaque_ipv,ano,ipp,avaliador_5,avaliador_6,escola,fase,fase_ideal,fase_grupo,idade,tempo_vinculo,defas,atingiu_pv,em_risco
373,1,2011.0,2022,Escola Pública,Ametista,7.503,46.0,6.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,6.4,9.5,5.0,Requer avaliação,7.3,6.5,8.0,,Não,6.944,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.142000000000003,,,,2.0,2.0,fase_0_7,11.0,0,0.0,False,False
373,1,2011.0,2022,Pública,Agata,6.805,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,9.7,2.52,,8.4,7.7,9.0,,,7.84,5.0,,,,2023,8.75,,,,2.0,3.0,fase_0_7,12.0,1,-1.0,False,True
374,0,2010.0,2021,Escola Pública,Ametista,7.747,34.0,5.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,9.8,7.5,Sem limitações,6.9,5.3,8.5,,Não,7.944,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.681999999999997,,,,2.0,3.0,fase_0_7,12.0,1,-1.0,False,True
374,0,2010.0,2021,Privada,Ametista,7.533891667,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,8.8,8.3,5.63,,5.4,6.3,6.3,3.7,,7.9175,10.0,,,,2023,7.65625,,,,3.0,3.0,fase_0_7,13.0,2,0.0,False,False
375,1,2011.0,2019,Escola Pública,Ametista,7.831,32.0,4.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,9.5,7.5,Sem limitações,5.4,3.3,7.5,,Não,7.667,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.675999999999993,,,,2.0,2.0,fase_0_7,11.0,3,0.0,False,False
375,1,2011.0,2019,Pública,Ametista,7.070833333,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,9.9,5.0,,7.9,6.8,9.0,,,8.283333333,5.0,,,,2023,8.541666667,,,,2.0,3.0,fase_0_7,12.0,4,-1.0,False,True
375,1,2011.0,2021,Pública,Ametista,7.970034615400001,,,5.0,Avaliador-16,,Avaliador-26,,Avaliador-22,,Avaliador-10,,9.585,9.443589743666667,7.51,,6.833333333333333,9.0,5.5,6.0,,6.432,10.0,,,,2024,7.1875,Avaliador-25,,EE Leonice de Aquino Oliveira,3.0,3.0,fase_0_7,13.0,3,0.0,False,False
376,0,2010.0,2019,Escola Pública,Ágata,6.957,75.0,13.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,9.0,7.5,Sem limitações,4.3,2.0,6.7,,Não,7.5,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.4699999999999935,,,,2.0,3.0,fase_0_7,12.0,3,-1.0,False,True
376,0,2010.0,2019,Pública,Ametista,7.1392,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,8.5,9.6,2.52,,5.9,4.3,7.5,,,8.226666667,5.0,,,,2023,7.916666667,,,,2.0,3.0,fase_0_7,13.0,4,-1.0,False,True
376,0,2010.0,2021,Pública,Quartzo,5.896573588800001,,,4.0,Avaliador-21,,Avaliador-16,,Avaliador-26,,Avaliador-7,,10.002,8.287284610666667,2.51,,2.833333333333333,2.0,5.0,1.5,,6.325,5.0,,,,2024,6.5625,,,EE Leonice de Aquino Oliveira,3.0,4.0,fase_0_7,14.0,3,-1.0,False,True
377,0,2010.0,2021,Escola Pública,Ágata,6.743,92.0,15.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,9.0,7.7,5.6,Requer avaliação,6.2,4.3,8.0,,Não,6.833,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.364000000000001,,,,2.0,3.0,fase_0_7,12.0,1,-1.0,False,True
377,0,2010.0,2021,Pública,Ametista,7.205041667,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,9.6,7.6,5.0,,4.8,6.0,5.7,2.8,,7.6275,10.0,,,,2023,7.34375,,,,3.0,3.0,fase_0_7,13.0,2,0.0,False,False
377,0,2010.0,2021,Pública,Ametista,7.480115873000001,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,9.168,7.698412698333333,7.51,,5.166666666666667,4.0,6.5,5.0,,7.634,10.0,,,,2024,7.125,Avaliador-26,,EE João Ortiz Rodrigues,4.0,4.0,fase_0_7,14.0,3,0.0,False,False
378,1,2010.0,2021,Escola Pública,Ametista,7.203,62.0,3.0,3.0,Avaliador-5,Promovido de Fase + Bolsa,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,9.0,6.8,5.6,Requer avaliação,8.1,8.7,7.5,,Sim,7.889,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.852,,,,2.0,3.0,fase_0_7,12.0,1,-1.0,False,True
379,0,2009.0,2022,Escola Pública,Ágata,6.722,95.0,7.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,8.5,8.1,7.5,Sem limitações,5.0,5.0,5.0,,Não,6.778,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.463999999999999,,,,2.0,3.0,fase_0_7,13.0,0,-1.0,False,True
38,0,2005.0,2017,Rede Decisão,Topázio,8.523,4.0,4.0,4.0,Avaliador-5,Promovido de Fase,Avaliador-27,Promovido de Fase + Bolsa,Avaliador-28,Promovido de Fase + Bolsa,Avaliador-31,Promovido de Fase + Bolsa,9.2,8.9,7.5,Não indicado,8.6,9.0,7.0,9.7,Não,9.833,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,8.864,,,,6.0,7.0,fase_0_7,17.0,5,-1.0,True,True
38,0,2005.0,2017,Privada - Programa de Apadrinhamento,Topázio,8.835333333,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.7,7.52,,7.7,8.2,8.8,6.0,,8.8825,10.0,,,,2023,8.75,,,,7.0,7.0,fase_0_7,18.0,6,0.0,False,False
38,0,2005.0,2021,Privada - Programa de Apadrinhamento,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,2024,,,,Universidade Santo Amaro (UNISA),8.0,8.0,fase_8,19.0,3,0.0,False,False
380,1,2009.0,2017,Escola Pública,Quartzo,4.556,154.0,13.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.9,4.4,5.0,Requer avaliação,2.5,2.3,2.7,,Não,4.833,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.194000000000004,,,,2.0,3.0,fase_0_7,13.0,5,-1.0,False,True
380,1,2009.0,2017,Pública,Quartzo,4.912375,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,6.4,2.52,,4.5,7.0,4.0,2.5,,6.5425,5.0,,,,2023,6.71875,,,,3.0,4.0,fase_0_7,14.0,6,-1.0,False,True
381,1,2009.0,2018,Escola Pública,Ágata,6.454,114.0,9.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,8.3,6.9,Sem limitações,3.3,1.5,5.2,,Não,6.944,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.551999999999998,,,,2.0,3.0,fase_0_7,13.0,4,-1.0,False,True
381,1,2009.0,2018,Pública,Quartzo,5.758041667,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,8.4,6.89,,3.9,5.3,5.3,1.2,,6.84,5.0,,,,2023,7.34375,,,,3.0,4.0,fase_0_7,14.0,5,-1.0,False,True
381,1,2009.0,2021,Pública,Quartzo,5.940775,,,4.0,Avaliador-21,,Avaliador-16,,Avaliador-26,,Avaliador-7,,8.334,6.133333333333333,7.51,,3.6666666666666665,2.5,4.5,4.0,,6.1225,5.0,,,,2024,6.71875,,,EE Alexandre Rodrigues Nogueira,3.0,5.0,fase_0_7,15.0,3,-2.0,False,True
382,1,2008.0,2017,Escola Pública,Ágata,6.777,88.0,5.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,9.0,7.7,6.3,Sem limitações,5.4,4.0,6.8,,Não,7.333,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.604000000000001,,,,2.0,4.0,fase_0_7,14.0,5,-2.0,False,True
382,1,2008.0,2017,Pública,Agata,6.223833333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,9.4,6.26,,5.2,5.0,5.8,4.7,,7.1725,5.0,,,,2023,7.5,,,,3.0,5.0,fase_0_7,15.0,6,-2.0,False,True
382,1,2008.0,2021,Pública,Quartzo,5.805712280733333,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,9.168,6.324561403666666,5.63,,3.0,2.0,3.0,4.0,,6.43,5.0,,,,2024,6.75,Avaliador-26,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,16.0,3,-1.0,False,True
383,1,2011.0,2019,Escola Pública,Topázio,8.4,5.0,1.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-2,Promovido de Fase,Avaliador-15,Promovido de Fase,,,9.0,9.6,7.5,Sem limitações,8.1,8.0,8.2,,Não,7.778,10.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.543999999999999,,,,2.0,2.0,fase_0_7,11.0,3,0.0,False,False
383,1,2011.0,2019,Pública,Ametista,7.5408,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,9.2,8.8,3.14,,6.5,6.3,6.2,7.0,,7.5,10.0,,,,2023,7.5,,,,3.0,3.0,fase_0_7,12.0,4,0.0,False,False
383,1,2011.0,2021,Pública,Topázio,8.036024386733335,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,9.168,8.600288600333334,7.51,,5.833333333333333,1.0,8.0,8.5,,8.47,10.0,,,,2024,7.875,Avaliador-26,,EE João Ortiz Rodrigues,4.0,3.0,fase_0_7,13.0,3,1.0,True,False
384,0,2010.0,2017,Escola Pública,Ametista,7.558,44.0,2.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,8.4,6.3,Requer avaliação,8.1,8.0,8.2,,Não,8.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.280000000000001,,,,2.0,3.0,fase_0_7,12.0,5,-1.0,False,True
384,0,2010.0,2017,Pública,Agata,6.757958333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,9.1,2.52,,7.3,6.3,7.2,8.3,,7.335,10.0,,,,2023,7.65625,,,,3.0,3.0,fase_0_7,13.0,6,0.0,False,False
384,0,2010.0,2021,Pública,Topázio,8.072200721466668,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,7.5,8.607503607333333,7.51,,7.5,5.0,9.5,8.0,,7.936,10.0,,,,2024,7.625,Avaliador-26,,EE João Ortiz Rodrigues,4.0,4.0,fase_0_7,14.0,3,0.0,False,False
385,0,2010.0,2022,Escola Pública,Ágata,6.083,131.0,12.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.4,7.5,5.0,Sem limitações,4.9,2.7,7.2,,Não,6.5,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,5.629999999999997,,,,2.0,3.0,fase_0_7,12.0,0,-1.0,False,True
386,1,2009.0,2019,Escola Pública,Ágata,6.104,130.0,11.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,10.0,5.9,5.6,Requer avaliação,4.0,3.7,4.3,,Não,7.222,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.1960000000000015,,,,2.0,3.0,fase_0_7,13.0,3,-1.0,False,True
386,1,2009.0,2019,Pública,Quartzo,5.758425,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,9.2,7.0,2.52,,3.3,5.0,3.7,1.2,,6.6325,5.0,,,,2023,7.03125,,,,3.0,4.0,fase_0_7,14.0,4,-1.0,False,True
387,1,2009.0,2019,Escola Pública,Ágata,6.323,124.0,10.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.0,8.2,7.5,Sem limitações,3.7,1.3,6.0,,Não,6.833,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.264000000000003,,,,2.0,3.0,fase_0_7,13.0,3,-1.0,False,True
387,1,2009.0,2019,Pública,Quartzo,4.794333333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,6.8,2.52,,3.0,4.3,2.8,1.8,,7.0075,5.0,,,,2023,6.875,,,,3.0,4.0,fase_0_7,14.0,4,-1.0,False,True
387,1,2009.0,2021,Pública,Agata,6.125500000000001,,,4.0,Avaliador-21,,Avaliador-16,,Avaliador-26,,Avaliador-7,,7.5,7.166666666666667,7.51,,4.333333333333333,5.0,4.0,4.0,,5.9975,5.0,,,,2024,6.25,,,EE Leonice de Aquino Oliveira,3.0,4.0,fase_0_7,15.0,3,-1.0,False,True
388,0,2008.0,2019,Escola Pública,Ágata,6.654,101.0,8.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.9,8.5,5.6,Requer avaliação,4.5,3.5,5.5,,Não,7.722,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.595999999999993,,,,2.0,4.0,fase_0_7,14.0,3,-2.0,False,True
388,0,2008.0,2019,Pública,Quartzo,5.630833333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,0.0,7.4,5.63,,4.2,6.0,4.3,2.2,,7.835,5.0,,,,2023,6.875,,,,3.0,5.0,fase_0_7,15.0,4,-2.0,False,True
388,0,2008.0,2021,Pública,Quartzo,5.965307936466667,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,7.5,6.349206349,7.51,,4.333333333333333,1.0,7.0,5.0,,5.764,5.0,,,,2024,6.75,Avaliador-26,,EE Joaquim Mendes Feliz,4.0,5.0,fase_0_7,16.0,3,-1.0,False,True
389,1,2011.0,2019,Escola Pública,Ametista,7.184,66.0,4.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Mantido na Fase atual,Avaliador-15,Mantido na Fase atual,,,8.0,8.9,7.5,Sem limitações,3.5,2.0,5.0,,Não,7.556,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.428000000000003,,,,2.0,2.0,fase_0_7,11.0,3,0.0,False,False
389,1,2011.0,2019,Pública,Agata,6.687,,,3.0,Avaliador-15,,Avaliador-5,,Avaliador-2,,,,0.0,8.2,2.52,,8.2,6.8,9.5,,,8.95,5.0,,,,2023,8.75,,,,2.0,3.0,fase_0_7,12.0,4,-1.0,False,True
389,1,2011.0,2021,Pública,Ametista,7.2079551282,,,4.0,Avaliador-21,,Avaliador-16,,Avaliador-26,,Avaliador-7,,9.585,6.674358974333333,8.76,,5.166666666666667,6.5,4.0,5.0,,6.745,10.0,,,,2024,6.5625,,,EE João Ortiz Rodrigues,3.0,3.0,fase_0_7,13.0,3,0.0,False,False
39,0,2006.0,2017,Rede Decisão,Ágata,6.033,15.0,15.0,4.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-28,Promovido de Fase,Avaliador-31,Promovido de Fase,0.0,4.8,6.9,Requer avaliação,6.9,7.7,5.1,7.8,Não,6.111,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,7.808000000000002,,,,6.0,6.0,fase_0_7,16.0,5,0.0,False,False
39,0,2006.0,2017,Privada - Programa de Apadrinhamento,Topázio,8.710333333,,,4.0,Avaliador-32,,Avaliador-7,,Avaliador-23,,Avaliador-8,,9.6,9.1,7.52,,7.8,8.3,7.8,7.2,,8.7575,10.0,,,,2023,8.75,,,,7.0,7.0,fase_0_7,17.0,6,0.0,False,False
39,0,2006.0,2021,Privada *Parcerias com Bolsa 100%,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,2024,,,,Universidade Santo Amaro (UNISA),8.0,8.0,fase_8,18.0,3,0.0,False,False
390,0,2010.0,2022,Escola Pública,Ágata,6.776,89.0,6.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,7.4,8.8,6.3,Requer avaliação,4.7,4.0,5.3,,Não,7.722,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.615999999999991,,,,2.0,3.0,fase_0_7,12.0,0,-1.0,False,True
390,0,2010.0,2022,Pública,Agata,6.905741667,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,7.9,8.8,2.52,,4.8,5.7,5.8,3.0,,7.005,10.0,,,,2023,7.34375,,,,3.0,3.0,fase_0_7,13.0,1,0.0,False,False
390,0,2010.0,2022,Pública,Agata,6.5472236842,,,4.0,Avaliador-21,,Avaliador-16,,Avaliador-26,,Avaliador-7,,7.5,6.080701754333333,8.755,,4.166666666666667,3.0,2.5,7.0,,6.08,10.0,,,,2024,6.5625,,,EE João Ortiz Rodrigues,3.0,3.0,fase_0_7,14.0,2,0.0,False,False
391,0,2010.0,2022,Escola Pública,Ametista,7.117,69.0,3.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,10.0,8.1,7.5,Sem limitações,5.1,5.0,5.2,,Não,8.056,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.157999999999992,,,,2.0,3.0,fase_0_7,12.0,0,-1.0,False,True
391,0,2010.0,2022,Pública,Agata,6.5107,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,7.9,7.5,2.52,,3.5,4.2,5.0,1.3,,7.585,10.0,,,,2023,7.5,,,,3.0,3.0,fase_0_7,13.0,1,0.0,False,False
392,1,2008.0,2022,Escola Pública,Ágata,6.418,118.0,5.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,9.5,8.8,5.6,Não indicado,4.8,3.7,5.8,,Não,6.778,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,3.324000000000007,,,,2.0,4.0,fase_0_7,14.0,0,-2.0,False,True
392,1,2008.0,2022,Pública,Agata,6.567208333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,9.6,9.5,2.52,,4.6,6.2,4.7,2.8,,7.17,5.0,,,,2023,6.09375,,,,3.0,5.0,fase_0_7,15.0,1,-2.0,False,True
392,1,2008.0,2022,Pública,Quartzo,4.3639463364,,,4.0,Avaliador-22,,Avaliador-26,,Avaliador-1,,Avaliador-5,,9.585,5.414731682,5.635,,1.0,0.0,2.0,1.0,,3.545,5.0,,,,2024,3.5,,,EE Alexandre Rodrigues Nogueira,4.0,5.0,fase_0_7,16.0,2,-1.0,False,True
393,0,2006.0,2018,Escola Pública,Quartzo,5.518,148.0,7.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,10.0,5.4,5.0,Não indicado,4.6,4.7,4.5,,Não,6.778,2.5,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.123999999999999,,,,2.0,6.0,fase_0_7,16.0,4,-4.0,False,True
394,0,2011.0,2022,Escola Pública,Ametista,7.897,26.0,1.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,9.5,8.6,7.5,Sem limitações,5.9,4.3,7.5,,Não,8.444,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.081999999999992,,,,2.0,2.0,fase_0_7,11.0,0,0.0,True,False
395,0,2011.0,2018,Escola Pública,Ametista,7.683,39.0,2.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,9.0,8.9,7.5,Sem limitações,4.9,4.2,5.7,,Não,8.333,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.063999999999998,,,,2.0,2.0,fase_0_7,11.0,4,0.0,False,False
395,0,2011.0,2018,Pública,Ametista,7.469175,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-4,,Avaliador-8,,9.2,8.6,2.52,,6.0,6.7,5.3,6.0,,7.9175,10.0,,,,2023,7.96875,,,,3.0,3.0,fase_0_7,12.0,5,0.0,False,False
395,0,2011.0,2021,Pública,Ametista,7.169905291000001,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,8.751,6.921693121666666,6.26,,4.333333333333333,2.5,5.5,5.0,,8.464,10.0,,,,2024,7.25,Avaliador-26,,EE Olivia de Faria Nogueira,4.0,3.0,fase_0_7,13.0,3,1.0,True,False
396,1,2010.0,2022,Escola Pública,Ágata,6.556,111.0,4.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-27,Mantido na Fase atual,Avaliador-30,Mantido na Fase atual,,,9.0,8.0,6.3,Requer avaliação,5.6,4.7,6.5,,Não,6.556,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,4.947999999999997,,,,2.0,3.0,fase_0_7,12.0,0,-1.0,False,True
397,0,2008.0,2017,Escola Pública,Quartzo,5.852,137.0,6.0,3.0,Avaliador-5,Promovido de Fase,Avaliador-27,Mantido na Fase atual,Avaliador-30,Promovido de Fase,,,9.0,5.7,6.9,Requer avaliação,2.8,3.3,2.3,,Não,7.167,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,2022,6.286000000000005,,,,2.0,4.0,fase_0_7,14.0,5,-2.0,False,True
397,0,2008.0,2017,Pública,Agata,6.207083333,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-23,,Avaliador-8,,7.5,7.9,2.52,,4.6,6.7,5.0,2.0,,7.465,5.0,,,,2023,7.1875,,,,4.0,5.0,fase_0_7,15.0,6,-1.0,False,True
397,0,2008.0,2021,Pública,Agata,6.807291921866668,,,5.0,Avaliador-21,,Avaliador-23,,Avaliador-26,,Avaliador-1,,7.918,7.885292942666666,5.63,,5.666666666666667,5.0,4.5,7.5,,7.398,5.0,,,,2024,7.625,Avaliador-5,,EE Paschoal Carlos Magno,4.0,6.0,fase_0_7,16.0,3,-2.0,False,True
398,0,2012.0,2022,Escola Pública,Ametista,7.742,35.0,2.0,3.0,Avaliador-5,Mantido na Fase atual,Avaliador-2,Promovido de Fase,Avaliador-15,Mantido na Fase atual,,,9.0,9.3,7.5,Sem limitações,5.5,3.0,8.0,,Não,7.5,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,2022,6.319999999999997,,,,2.0,2.0,fase_0_7,10.0,0,0.0,False,False
398,0,2012.0,2022,Pública,Ametista,7.153766667,,,4.0,Avaliador-21,,Avaliador-6,,Avaliador-34,,Avaliador-8,,6.7,8.1,2.52,,6.5,9.3,5.8,4.5,,7.7925,10.0,,,,2023,7.5,,,,3.0,2.0,fase_0_7,11.0,1,1.0,False,False
398,0,2012.0,2022,Pública,Ametista,7.2457999999666685,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-20,,,,7.083,5.733333333333333,7.51,,8.0,8.5,7.5,8.0,,6.553333333,10.0,,,,2024,7.291666667,,,EE Donizetti Aparecido Leite Professor,3.0,3.0,fase_0_7,12.0,2,0.0,False,False
